436.0,1084.0
436.0,1083.0
436.0,1082.0
436.0,1081.0
436.0,1080.0
436.0,1079.0
436.0,1078.0
436.0,1077.0
436.0,1076.0
436.0,1075.0
436.0,1073.0
436.0,1072.0
436.0,1071.0
436.0,1070.0
436.0,1069.0
436.0,1068.0
436.0,1067.0
436.0,1066.0
436.0,1065.0
436.0,1064.0
436.0,1063.0
436.0,1062.0
436.0,1061.0
436.0,1060.0
436.0,1059.0
436.0,1058.0
436.0,1057.0
436.0,1056.0
436.0,1055.0
436.0,1054.0
436.0,1053.0
437.0,1098.0
437.0,1097.0
437.0,1096.0
437.0,1095.0
437.0,1094.0
437.0,1093.0
437.0,1092.0
437.0,1091.0
437.0,1090.0
437.0,1089.0
437.0,1088.0
437.0,1087.0
437.0,1086.0
437.0,1085.0
437.0,1074.0
437.0,1052.0
437.0,1051.0
437.0,1050.0
437.0,1049.0
437.0,1048.0
437.0,1047.0
437.0,1046.0
437.0,1045.0
437.0,1044.0
437.0,1043.0
438.0,1109.0
438.0,1108.0
438.0,1107.0
438.0,1106.0
438.0,1105.0
438.0,1104.0
438.0,1103.0
438.0,1102.0
438.0,1101.0
438.0,1100.0
438.0,1099.0
438.0,1042.0
438.0,1041.0
438.0,1040.0
438.0,1039.0
438.0,1038.0
438.0,1037.0
438.0,1036.0
438.0,1035.0
438.0,1034.0
438.0,1033.0
438.0,1032.0
438.0,1031.0
439.0,1115.0
439.0,1114.0
439.0,1113.0
439.0,1112.0
439.0,1111.0
439.0,1110.0
439.0,1030.0
440.0,1119.0
439.0,1029.0
440.0,1118.0
439.0,1028.0
440.0,1117.0
439.0,1027.0
440.0,1116.0
439.0,1026.0
439.0,1025.0
439.0,1024.0
439.0,1023.0
441.0,1123.0
441.0,1122.0
441.0,1121.0
441.0,1120.0
440.0,1022.0
440.0,1021.0
440.0,1020.0
440.0,1019.0
440.0,1018.0
440.0,1017.0
442.0,1129.0
442.0,1128.0
442.0,1127.0
442.0,1126.0
442.0,1125.0
442.0,1124.0
441.0,1016.0
441.0,1015.0
441.0,1014.0
441.0,1013.0
441.0,1012.0
441.0,1011.0
442.0,1046.0
443.0,1135.0
442.0,1045.0
442.0,1044.0
443.0,1133.0
442.0,1043.0
443.0,1132.0
442.0,1042.0
443.0,1131.0
442.0,1041.0
443.0,1130.0
442.0,1040.0
442.0,1039.0
442.0,1038.0
442.0,1037.0
442.0,1036.0
442.0,1035.0
442.0,1034.0
442.0,1033.0
442.0,1010.0
442.0,1009.0
442.0,1008.0
442.0,1007.0
444.0,1137.0
444.0,1136.0
444.0,1134.0
443.0,1032.0
443.0,1031.0
443.0,1030.0
443.0,1029.0
443.0,1027.0
443.0,1026.0
443.0,1006.0
443.0,1005.0
443.0,1004.0
443.0,1003.0
443.0,1002.0
443.0,1001.0
445.0,1146.0
445.0,1145.0
445.0,1144.0
445.0,1142.0
445.0,1141.0
445.0,1140.0
445.0,1139.0
445.0,1138.0
444.0,1028.0
444.0,1025.0
445.0,1114.0
444.0,1024.0
445.0,1113.0
444.0,1023.0
445.0,1112.0
444.0,1022.0
445.0,1111.0
444.0,1021.0
445.0,1110.0
444.0,1020.0
445.0,1109.0
444.0,1019.0
444.0,1018.0
444.0,1017.0
444.0,1000.0
444.0,999.0
444.0,998.0
444.0,997.0
444.0,996.0
446.0,1147.0
446.0,1143.0
446.0,1136.0
446.0,1121.0
446.0,1120.0
446.0,1119.0
446.0,1118.0
446.0,1117.0
446.0,1116.0
446.0,1115.0
445.0,1016.0
445.0,1015.0
445.0,1014.0
445.0,1013.0
445.0,1012.0
445.0,995.0
445.0,994.0
445.0,993.0
447.0,1149.0
447.0,1148.0
447.0,1127.0
447.0,1126.0
447.0,1125.0
447.0,1124.0
447.0,1123.0
447.0,1122.0
446.0,1011.0
446.0,1010.0
446.0,1009.0
446.0,1008.0
446.0,1007.0
446.0,1006.0
446.0,992.0
446.0,991.0
446.0,990.0
446.0,989.0
448.0,1151.0
448.0,1150.0
448.0,1134.0
448.0,1133.0
448.0,1132.0
448.0,1131.0
448.0,1130.0
448.0,1129.0
448.0,1128.0
447.0,1005.0
447.0,1004.0
447.0,1003.0
447.0,1002.0
447.0,1001.0
447.0,988.0
447.0,987.0
447.0,986.0
449.0,1136.0
449.0,1135.0
448.0,1000.0
448.0,999.0
448.0,998.0
448.0,997.0
448.0,996.0
448.0,985.0
448.0,984.0
448.0,983.0
448.0,982.0
448.0,981.0
450.0,1142.0
450.0,1141.0
450.0,1140.0
450.0,1139.0
450.0,1138.0
450.0,1137.0
449.0,995.0
449.0,994.0
449.0,993.0
449.0,992.0
449.0,990.0
449.0,989.0
449.0,980.0
449.0,979.0
450.0,991.0
450.0,988.0
450.0,987.0
450.0,978.0
450.0,977.0
450.0,976.0
450.0,975.0
450.0,974.0
451.0,986.0
451.0,985.0
451.0,984.0
451.0,983.0
451.0,982.0
451.0,973.0
451.0,972.0
451.0,971.0
452.0,981.0
452.0,980.0
452.0,979.0
452.0,970.0
452.0,969.0
452.0,968.0
453.0,977.0
453.0,976.0
453.0,975.0
453.0,967.0
453.0,966.0
453.0,965.0
454.0,974.0
454.0,973.0
454.0,964.0
454.0,963.0
454.0,962.0
455.0,972.0
455.0,971.0
455.0,970.0
455.0,969.0
455.0,961.0
455.0,960.0
456.0,968.0
456.0,967.0
456.0,966.0
456.0,959.0
456.0,958.0
456.0,957.0
457.0,964.0
457.0,963.0
457.0,962.0
457.0,956.0
457.0,955.0
457.0,954.0
457.0,953.0
458.0,961.0
458.0,960.0
458.0,959.0
458.0,953.0
458.0,952.0
458.0,951.0
459.0,958.0
459.0,957.0
459.0,956.0
459.0,955.0
459.0,950.0
459.0,949.0
459.0,948.0
460.0,954.0
460.0,948.0
460.0,947.0
460.0,946.0
461.0,952.0
461.0,951.0
461.0,945.0
461.0,944.0
461.0,943.0
462.0,943.0
462.0,942.0
462.0,941.0
463.0,947.0
463.0,946.0
463.0,941.0
463.0,940.0
463.0,939.0
463.0,938.0
464.0,946.0
464.0,945.0
464.0,944.0
464.0,938.0
464.0,937.0
464.0,936.0
465.0,942.0
465.0,941.0
465.0,936.0
465.0,935.0
466.0,935.0
466.0,934.0
466.0,933.0
467.0,933.0
467.0,932.0
467.0,931.0
467.0,930.0
468.0,930.0
468.0,929.0
468.0,928.0
468.0,927.0
469.0,927.0
469.0,926.0
470.0,926.0
470.0,925.0
470.0,924.0
471.0,924.0
471.0,923.0
472.0,923.0
472.0,922.0
472.0,921.0
472.0,920.0
473.0,920.0
473.0,919.0
474.0,919.0
474.0,918.0
474.0,917.0
475.0,917.0
475.0,916.0
475.0,915.0
476.0,915.0
476.0,914.0
477.0,914.0
477.0,913.0
477.0,912.0
477.0,911.0
478.0,911.0
478.0,910.0
478.0,909.0
479.0,909.0
479.0,908.0
479.0,907.0
480.0,907.0
480.0,906.0
481.0,906.0
481.0,905.0
481.0,904.0
482.0,904.0
482.0,903.0
482.0,902.0
483.0,902.0
483.0,901.0
483.0,900.0
484.0,900.0
484.0,899.0
485.0,898.0
485.0,897.0
486.0,897.0
486.0,896.0
486.0,895.0
487.0,895.0
487.0,894.0
487.0,893.0
488.0,893.0
488.0,892.0
489.0,891.0
489.0,890.0
490.0,890.0
490.0,889.0
491.0,889.0
491.0,888.0
491.0,887.0
492.0,887.0
492.0,886.0
492.0,885.0
493.0,885.0
493.0,884.0
494.0,884.0
494.0,883.0
494.0,882.0
495.0,882.0
495.0,881.0
496.0,881.0
496.0,880.0
496.0,879.0
497.0,879.0
497.0,878.0
497.0,877.0
498.0,877.0
498.0,876.0
499.0,876.0
499.0,875.0
499.0,874.0
500.0,874.0
500.0,873.0
501.0,873.0
501.0,872.0
502.0,872.0
502.0,871.0
502.0,870.0
503.0,870.0
503.0,869.0
504.0,869.0
504.0,868.0
504.0,867.0
505.0,867.0
505.0,866.0
506.0,866.0
506.0,865.0
506.0,864.0
507.0,864.0
507.0,863.0
508.0,863.0
508.0,862.0
509.0,862.0
509.0,861.0
509.0,860.0
510.0,860.0
510.0,859.0
511.0,859.0
511.0,858.0
512.0,858.0
512.0,857.0
513.0,856.0
513.0,855.0
514.0,855.0
514.0,854.0
515.0,854.0
515.0,853.0
516.0,853.0
516.0,852.0
516.0,851.0
517.0,851.0
517.0,850.0
518.0,850.0
518.0,849.0
519.0,849.0
519.0,848.0
520.0,848.0
520.0,847.0
520.0,846.0
521.0,846.0
521.0,845.0
522.0,845.0
522.0,844.0
523.0,844.0
523.0,843.0
524.0,843.0
524.0,842.0
525.0,842.0
525.0,841.0
525.0,840.0
526.0,840.0
526.0,839.0
527.0,839.0
527.0,838.0
528.0,838.0
528.0,837.0
529.0,837.0
529.0,836.0
530.0,836.0
530.0,835.0
531.0,835.0
531.0,834.0
532.0,834.0
532.0,833.0
533.0,833.0
533.0,832.0
533.0,831.0
534.0,831.0
534.0,830.0
535.0,830.0
535.0,829.0
536.0,829.0
536.0,828.0
537.0,828.0
537.0,827.0
538.0,827.0
538.0,826.0
539.0,826.0
539.0,825.0
540.0,825.0
540.0,824.0
541.0,824.0
541.0,823.0
542.0,823.0
542.0,822.0
543.0,822.0
543.0,821.0
544.0,821.0
544.0,820.0
545.0,820.0
545.0,819.0
546.0,819.0
546.0,818.0
547.0,818.0
547.0,817.0
548.0,817.0
548.0,816.0
549.0,816.0
549.0,815.0
550.0,815.0
550.0,814.0
551.0,814.0
551.0,813.0
552.0,813.0
552.0,812.0
553.0,812.0
553.0,811.0
554.0,811.0
554.0,810.0
555.0,810.0
555.0,809.0
556.0,809.0
556.0,808.0
557.0,808.0
557.0,807.0
558.0,807.0
558.0,806.0
559.0,806.0
559.0,805.0
560.0,805.0
560.0,804.0
561.0,804.0
561.0,803.0
562.0,803.0
562.0,802.0
563.0,802.0
563.0,801.0
564.0,801.0
565.0,801.0
565.0,800.0
566.0,800.0
566.0,799.0
567.0,799.0
567.0,798.0
568.0,798.0
568.0,797.0
569.0,797.0
569.0,796.0
570.0,796.0
570.0,795.0
571.0,795.0
571.0,794.0
572.0,794.0
573.0,794.0
573.0,793.0
