127.00,280.80
127.00,262.00
127.00,263.00
128.00,268.00
128.00,258.00
129.00,269.00
129.00,255.00
136.00,241.00
138.00,278.00
139.00,278.00
140.00,278.00
141.00,278.00
141.00,233.00
142.00,278.00
143.00,278.00
144.00,278.00
145.00,278.00
146.00,278.00
147.00,278.00
147.00,224.00
163.00,208.00
168.00,204.00
174.00,200.00
176.00,199.00
181.00,197.00
185.00,196.00
190.00,195.00
212.00,191.00
223.00,191.00
230.00,192.00
271.00,202.00
276.00,204.00
280.00,206.00
288.00,212.00
296.00,221.00
301.00,227.00
308.00,236.00
310.00,239.00
314.00,246.00
318.00,254.00
319.00,257.00
320.00,269.00
321.00,268.00
321.00,265.00
321.00,280.80
