2.76409,0.595195
-2.49219,1.28479
2.75805,-0.163707
2.76513,-0.814644
2.77226,-1.46185
-2.4942,-0.112604
-2.48672,0.47919
2.74493,-0.26196
2.75195,-0.919848
-2.48119,-0.323693
-2.47376,0.276775
-2.4664,0.882167
2.72489,0.3215
2.73179,-0.347106
2.73876,-1.012
-2.46076,0.0895387
-2.45345,0.703542
2.71179,0.256714
2.71864,-0.418936
-2.44772,-0.0823927
-2.44046,0.540205
2.69868,0.205479
2.70548,-0.477249
-2.43465,-0.2389
-2.42745,0.39227
2.68557,0.167978
2.6923,-0.521857
-2.42154,-0.37987
-2.4144,0.259844
-2.40733,0.904182
2.67245,0.144383
2.67912,-0.552575
-2.40133,0.143027
-2.39432,0.795808
2.65933,0.134839
2.66593,-0.569244
-2.38824,0.0419118
-2.38129,0.703095
2.6462,0.139481
2.65274,-0.571724
-2.37513,-0.043416
-2.36825,0.626123
2.63308,0.158432
2.63956,-0.559882
-2.362,-0.112878
-2.35518,0.564967
2.61997,0.191806
2.62637,-0.533599
-2.34886,-0.166402
-2.34211,0.519692
2.60686,0.239706
2.61319,-0.492765
-2.33571,-0.203925
-2.32903,0.490358
2.59376,0.302223
2.60002,-0.43728
-2.32255,-0.22539
-2.31595,0.477017
2.58068,0.379441
2.58686,-0.367056
-2.30939,-0.230746
-2.30286,0.479715
2.56761,0.471431
2.57372,-0.282016
-2.29624,-0.219953
-2.28978,0.49849
2.55457,0.578255
2.56059,-0.182091
-2.28308,-0.192974
-2.2767,0.533372
2.54749,-0.0672237
-2.26993,-0.149782
-2.26364,0.584387
2.5344,0.0626317
2.54034,-0.708276
-2.2568,-0.0903555
2.52135,0.207513
2.5272,-0.570174
-2.24988,-0.760637
-2.24367,-0.0146803
2.50833,0.367446
2.51409,-0.41695
-2.23669,-0.67635
-2.23057,0.0772503
2.49534,0.542448
2.50101,-0.24858
-2.22352,-0.575711
-2.21749,0.185437
2.48797,-0.0650526
-2.21037,-0.458725
-2.20443,0.30987
2.47497,0.133635
2.48054,-0.667659
-2.19725,-0.325405
-2.1914,0.450535
2.46201,0.347477
2.46749,-0.460269
-2.18416,-0.175772
2.4491,0.576457
2.45448,-0.237649
-2.17686,-0.797042
-2.17111,-0.00985515
2.44152,0.000180169
-2.16375,-0.621983
-2.15809,0.172309
2.42861,0.25319
2.43388,-0.570846
-2.15067,-0.430604
-2.14511,0.370678
2.41575,0.521343
2.42093,-0.308831
-2.13764,-0.222953
2.40803,-0.0316149
-2.1301,-0.811182
-2.12466,0.000913946
2.39519,0.260753
2.40024,-0.579067
-2.11707,-0.577878
-2.11173,0.240936
2.38241,0.568214
2.38736,-0.277498
-2.10409,-0.328364
-2.09885,0.497042
2.37455,0.0392107
-2.09117,-0.0627126
2.3618,0.370989
2.36662,-0.484041
-2.08341,-0.616713
-2.0783,0.218995
2.34912,0.717758
2.35384,-0.142895
-2.07051,-0.32533
-2.0655,0.51667
2.34113,0.213278
-2.05767,-0.0179382
2.32849,0.584388
2.33308,-0.285216
-2.04977,-0.546541
-2.0449,0.305363
2.32041,0.0953993
-2.03696,-0.213409
2.30783,0.490879
2.31227,-0.387449
-2.02895,-0.726012
-2.02422,0.135554
2.29533,0.901116
2.29967,0.0176272
-2.01619,-0.367115
2.28715,0.437477
-2.00808,-0.863452
-2.0035,0.00751921
2.27471,0.871985
2.2789,-0.0198062
-1.99537,-0.478793
-1.9909,0.397763
2.26645,0.424388
-1.98274,-0.078511
2.25409,0.883123
2.25813,-0.016712
-1.97452,-0.548228
-1.9702,0.337256
2.24576,0.451772
-1.96196,-0.122351
2.23736,0.0270558
-1.95365,-0.575253
-1.94949,0.31887
2.22508,0.519748
2.22891,-0.390947
-1.94117,-0.123861
2.21662,0.1116
-1.93278,-0.559744
-1.92878,0.342714
2.20443,0.628392
2.20811,-0.289703
-1.92038,-0.08295
2.19591,0.236978
-1.91193,-0.501629
2.18734,-0.147468
-1.90341,-0.913241
-1.89962,0.000426257
2.17526,0.403191
-1.8911,-0.400882
2.16663,0.0357401
-1.88252,-0.794994
-1.87889,0.126263
2.15466,0.610195
-1.87031,-0.257527
2.14599,0.259858
-1.86167,-0.634
2.13727,-0.0832123
-1.84959,-0.0716379
2.12544,0.524775
-1.8409,-0.430352
2.11668,0.199018
-1.82893,0.156665
2.10788,-0.119303
-1.8202,-0.184191
2.09619,0.521964
-1.81141,-0.517435
2.08736,0.221117
-1.7996,0.104292
2.07849,-0.0721398
-1.79078,-0.210921
2.06696,0.602074
-1.78191,-0.518357
2.05807,0.326414
-1.77025,0.137727
2.04914,0.0584846
-1.76136,-0.151545
2.0378,0.765236
-1.75243,-0.432891
2.02885,0.514985
-1.74095,0.257113
2.01987,0.272588
-1.732,-0.00597947
2.01085,0.0381006
-1.72301,-0.261012
1.99975,0.786714
-1.71398,-0.507925
1.99073,0.569998
-1.70273,0.225664
1.98168,0.361294
-1.6937,-0.00289316
1.9726,0.160654
-1.68463,-0.22322
1.96349,-0.0318739
-1.67553,-0.435264
1.95269,0.76751
-1.66639,-0.638972
1.9436,0.592807
-1.65545,0.147432
1.93448,0.42629
-1.64633,-0.0378588
1.92533,0.268002
-1.63718,-0.214733
1.91617,0.117984
-1.628,-0.383147
1.90698,-0.0237252
-1.61879,-0.543055
1.89776,-0.157088
-1.6082,0.294802
1.88742,0.710672
-1.59902,0.153257
1.87824,0.595089
-1.58982,0.0202668
1.86905,0.487886
-1.5806,-0.104134
1.85984,0.389094
-1.57136,-0.219911
1.85062,0.298741
-1.56211,-0.327033
1.84138,0.216854
-1.55283,-0.425468
1.83213,0.143457
-1.54354,-0.515188
1.82287,0.0785748
-1.53353,0.40092
1.8136,0.0222273
-1.5243,0.329336
1.80432,-0.0255657
-1.51505,0.266465
1.79504,-0.0647866
-1.50579,0.212326
1.78575,-0.0954198
-1.49653,0.166939
1.77645,-0.117452
-1.48726,0.130318
1.76716,-0.13087
-1.47799,0.102479
1.75786,-0.135665
-1.46871,0.0834326
1.74856,-0.13183
-1.45942,0.0731897
1.73926,-0.119357
-1.45014,0.0717579
1.72996,-0.0982441
-1.44086,0.0791432
1.72067,-0.068488
-1.43158,0.0953494
1.71139,-0.0300891
-1.4223,0.120378
1.70211,0.0169504
-1.41303,0.154229
1.69284,0.0726265
-1.40377,0.1969
1.68358,0.136933
-1.39451,0.248386
1.67433,0.209862
-1.38526,0.30868
1.66509,0.291404
-1.37534,-0.619498
1.65587,0.381546
-1.36603,-0.540923
1.64666,0.480274
-1.35673,-0.453495
1.63747,0.587573
-1.34746,-0.357229
1.62829,0.703425
-1.33819,-0.252143
1.61794,-0.163809
-1.32895,-0.138257
1.60873,-0.0297642
-1.31973,-0.0155914
1.59954,0.11284
-1.31052,0.115829
1.59037,0.263977
-1.30134,0.25598
1.58123,0.423619
-1.29075,-0.58326
1.57212,0.591737
-1.28154,-0.424342
1.56134,-0.215083
-1.27236,-0.256712
1.55221,-0.0285181
-1.2632,-0.0804019
1.54311,0.16649
-1.25407,0.104551
1.53403,0.369905
-1.24497,0.298109
1.52499,0.581685
-1.23399,-0.478045
1.5139,-0.172519
-1.22488,-0.26555
1.50486,0.0578237
-1.21581,-0.0445072
1.49585,0.296468
-1.20677,0.185038
1.48688,0.543368
-1.19552,-0.546922
1.47554,-0.167055
-1.18648,-0.29837
1.46659,0.0984466
-1.17749,-0.0413997
1.45767,0.372113
-1.16855,0.223934
1.44614,-0.304032
-1.15705,-0.462722
1.43724,-0.0117472
-1.14812,-0.178392
1.42839,0.288594
-1.13923,0.11419
1.41668,-0.352613
-1.1304,0.414963
1.40786,-0.0336817
-1.1187,-0.225463
1.3991,0.293178
-1.10989,0.0942122
1.38722,-0.312508
-1.09804,-0.520932
1.3785,0.032867
-1.08927,-0.182356
1.36982,0.386023
-1.08056,0.16419
1.35781,-0.18364
-1.06856,-0.414362
1.34919,0.187912
-1.05989,-0.0490358
1.33705,-0.356033
-1.05129,0.324091
1.32849,0.0338543
-1.03916,-0.21743
1.31998,0.431254
1.31624,-0.484048
-1.03061,0.174309
1.30774,-0.0759108
-1.01837,-0.340739
-1.02212,0.573663
1.2993,0.339625
1.29539,-0.567477
-1.00989,0.0695166
1.28696,-0.141197
-0.997538,-0.418766
-1.00147,0.487268
1.27859,0.29236
1.27451,-0.606162
-0.989131,0.00988887
1.26616,-0.16187
-0.976688,-0.451366
-0.980789,0.44591
1.25788,0.289569
1.25363,-0.6
-0.968362,-0.00445514
1.24536,-0.137848
-0.955835,-0.438454
-0.960103,0.449685
1.23717,0.331312
1.23276,-0.548942
-0.947596,0.0265475
1.22459,-0.0691065
-0.934995,-0.379999
-0.939428,0.498633
1.21648,0.417592
1.21191,-0.452994
-0.926851,0.102903
1.20384,0.044328
-0.914186,-0.276031
-0.918779,0.592737
1.19584,0.54836
1.19111,-0.312217
-0.906143,0.224561
1.18315,0.202372
1.17831,-0.651871
-0.893424,-0.126635
-0.898173,0.731924
1.17037,-0.12673
-0.880626,-0.460677
-0.885489,0.391413
1.16252,0.404888
1.15753,-0.438784
-0.872728,0.0680465
1.14971,0.103297
1.14462,-0.733632
-0.859893,-0.238015
-0.864906,0.603297
1.13684,-0.18111
-0.846989,-0.526615
-0.852113,0.307813
1.12914,0.377639
1.12391,-0.448188
-0.839253,0.0297656
1.11626,0.12089
1.11091,-0.697798
-0.826331,-0.230704
-0.831596,0.592411
1.10331,-0.118426
-0.813348,-0.47346
-0.818723,0.342373
1.09579,0.466906
1.09031,-0.340186
-0.805792,0.110009
1.08285,0.255307
1.07726,-0.544271
-0.792809,-0.104561
-0.798316,0.699465
1.06985,0.0613322
1.06416,-0.730572
-0.779776,-0.301221
-0.785389,0.495144
1.05682,-0.114913
-0.766699,-0.479866
-0.772416,0.308677
1.04955,0.506327
1.04374,-0.273333
-0.7594,0.140164
1.03654,0.3578
1.03063,-0.413838
-0.746347,-0.0103022
1.02349,0.227119
1.01748,-0.536348
-0.733259,-0.142638
-0.739196,0.625283
1.01042,0.114356
1.00431,-0.64079
-0.720142,-0.25677
-0.726177,0.502831
0.99732,0.0195806
0.991122,-0.727103
-0.707,-0.35263
-0.713131,0.398503
0.984201,-0.0571512
0.97791,-0.795229
-0.693837,-0.430162
-0.700062,0.31236
0.971067,-0.11579
0.964684,-0.845126
-0.680657,-0.489319
-0.686975,0.244452
0.95792,-0.156294
0.951448,-0.876754
-0.667465,-0.53006
-0.673873,0.194822
0.944766,-0.178634
0.938207,-0.890088
-0.654265,-0.552359
-0.660762,0.163503
0.931609,-0.182786
0.924964,-0.885109
-0.647646,0.150519
0.918452,-0.168737
0.911725,-0.861808
-0.62786,-0.541556
-0.634529,0.155885
0.905302,-0.136484
0.898494,-0.820186
-0.614664,-0.508444
-0.621415,0.179605
0.892161,-0.0860312
0.885275,-0.760252
-0.601479,-0.456868
-0.608309,0.221676
0.879034,-0.0173935
0.872072,-0.682027
-0.588308,-0.386846
-0.595216,0.282084
0.865927,0.0694056
0.858891,-0.585539
-0.575156,-0.298407
-0.582139,0.360805
0.852841,0.174333
0.845735,-0.470827
-0.562029,-0.191588
-0.569083,0.457808
0.839784,0.297348
0.832609,-0.337936
-0.548929,-0.0664371
-0.556053,0.57305
0.826757,0.438398
0.819517,-0.186924
0.812194,-0.806646
-0.535861,0.0769897
-0.543053,0.70648
0.806463,-0.0178566
0.799078,-0.627429
-0.515492,-0.375082
-0.522831,0.238627
-0.530086,0.858039
0.793452,0.169193
0.786008,-0.430158
-0.502442,-0.185049
-0.509841,0.418399
0.780487,0.374142
0.772986,-0.214922
0.765405,-0.797969
-0.48944,0.0231027
-0.496896,0.616223
0.760019,0.0181821
0.752385,-0.554417
-0.468898,-0.327339
-0.476489,0.249276
-0.484,0.832007
0.747108,0.269049
0.739425,-0.293052
0.731663,-0.848838
-0.455953,-0.0727084
-0.463595,0.493363
0.72653,-0.0139908
0.718722,-0.55914
-0.435302,-0.349304
-0.443071,0.199767
-0.45076,0.75525
0.713702,0.282638
0.705852,-0.251838
0.697926,-0.779715
-0.422443,-0.048391
-0.430255,0.48996
0.693057,0.0729276
0.685093,-0.44416
0.677054,-0.954466
-0.40173,-0.250778
-0.409658,0.270133
-0.41751,0.797733
0.672342,-0.0912697
0.664269,-0.590683
-0.380948,-0.407115
-0.388987,0.0960654
-0.39695,0.606117
0.659675,0.278796
0.651572,-0.209715
0.643398,-0.691187
-0.368257,-0.032001
-0.376326,0.460227
0.638966,0.188264
0.630767,-0.282227
0.622496,-0.745511
-0.347487,-0.113884
-0.355656,0.360266
-0.363753,0.841536
0.618232,0.14356
0.609942,-0.308682
0.601582,-0.753555
-0.326695,-0.14946
-0.334956,0.306379
-0.343147,0.769503
0.59749,0.144769
0.589116,-0.289016
0.580674,-0.715278
-0.305898,-0.138667
-0.314244,0.298653
-0.322524,0.743414
0.576757,0.19192
0.568306,-0.223223
0.55979,-0.630698
-0.285113,-0.0815027
-0.293539,0.337113
-0.301899,0.763318
0.556051,0.284981
0.54753,-0.111361
0.538947,-0.499898
-0.255801,-0.369959
-0.26436,0.0219746
-0.272857,0.421725
-0.28129,0.829206
0.526806,0.0464566
0.518164,-0.323017
-0.235036,-0.201161
-0.243656,0.171645
-0.252216,0.552396
0.506151,0.250056
0.497457,-0.100254
0.488707,-0.442435
-0.214344,0.013751
-0.223017,0.36733
0.476844,0.168131
0.468053,-0.154708
0.459211,-0.469239
-0.184972,-0.0515198
-0.193744,0.274513
-0.202462,0.608792
0.447517,0.178365
0.438645,-0.116697
0.429725,-0.403291
-0.146685,-0.313669
